ERP_Invernada_L3_P_Entrada;Offset_PM_203_El_Chourron_P_Entrada_M48;PM_203_El_Chourron_P_Entrada;Timestamp;linepack_state;target_deltaP_48hs
40,5687980651855;52,2779541015625;53,4222221374512;2023-05-11 09:00:00;12,8534240722656;-1,14426803588867
39,5457801818848;52,3529167175293;53,3009643554688;2023-05-11 10:00:00;13,755184173584;-0,948047637939453
38,5554161071777;52,2972221374512;53,3228607177734;2023-05-11 11:00:00;14,7674446105957;-1,02563858032227
38,4912185668945;52,2127723693848;53,1319160461426;2023-05-11 12:00:00;14,640697479248;-0,919143676757813
38,6502075195313;52,1090774536133;52,9124946594238;2023-05-11 13:00:00;14,2622871398926;-0,803417205810547
38,4589080810547;52,0041580200195;52,6696739196777;2023-05-11 14:00:00;14,210765838623;-0,665515899658196
38,4905319213867;51,912353515625;52,3189277648926;2023-05-11 15:00:00;13,8283958435059;-0,406574249267578
38,0439910888672;51,8168678283691;52,0832633972168;2023-05-11 16:00:00;14,0392723083496;-0,266395568847656
38,0753631591797;51,7637138366699;51,8835144042969;2023-05-11 17:00:00;13,8081512451172;-0,11980056762696
38,3947982788086;51,6866493225098;51,6918792724609;2023-05-11 18:00:00;13,2970809936523;-0,00522994995117188
38,4274520874023;51,1199493408203;51,4527549743652;2023-05-11 19:00:00;13,0253028869629;-0,332805633544922
38,2668380737305;50,5574111938477;50,9614105224609;2023-05-11 20:00:00;12,6945724487305;-0,403999328613281
37,5004272460938;49,9406051635742;50,1835899353027;2023-05-11 21:00:00;12,683162689209;-0,242984771728516
38,1078453063965;49,3628425598145;49,2234306335449;2023-05-11 22:00:00;11,1155853271484;0,139411926269531
39,7375068664551;49,3007507324219;48,4969596862793;2023-05-11 23:00:00;8,75945281982422;0,803791046142585
40,6967582702637;49,4418869018555;48,2096786499023;2023-05-12 00:00:00;7,51292037963866;1,23220825195313
41,4001693725586;49,5983467102051;48,2886619567871;2023-05-12 01:00:00;6,88849258422852;1,30968475341797
41,7838859558105;50,1863288879395;48,7630004882813;2023-05-12 02:00:00;6,9791145324707;1,4233283996582
41,9443321228027;50,8379707336426;49,4882583618164;2023-05-12 03:00:00;7,54392623901367;1,34971237182617
42,0074157714844;51,4368515014649;50,4040451049805;2023-05-12 04:00:00;8,39662933349609;1,03280639648438
41,9758720397949;52,0684623718262;51,1416282653809;2023-05-12 05:00:00;9,16575622558594;0,926834106445313
41,6885757446289;52,718936920166;51,8112335205078;2023-05-12 06:00:00;10,1226577758789;0,907703399658203
41,2724609375;53,3151435852051;52,2989845275879;2023-05-12 07:00:00;11,0265235900879;1,01615905761719
40,6009368896484;53,8425254821777;52,5373420715332;2023-05-12 08:00:00;11,9364051818848;1,30518341064452
40,4087791442871;54,3127555847168;52,5559501647949;2023-05-12 09:00:00;12,1471710205078;1,75680541992188
39,6739120483398;54,7766456604004;52,4082450866699;2023-05-12 10:00:00;12,7343330383301;2,36840057373047
38,9060516357422;55,1614685058594;52,1688041687012;2023-05-12 11:00:00;13,262752532959;2,9926643371582
37,7555809020996;55,4835815429688;51,9024124145508;2023-05-12 12:00:00;14,1468315124512;3,58116912841797
37,5319709777832;55,7604598999023;51,5584526062012;2023-05-12 13:00:00;14,026481628418;4,20200729370116
37,3407516479492;56,003490447998;51,0016860961914;2023-05-12 14:00:00;13,6609344482422;5,00180435180664
37,7878074645996;56,0664367675781;50,5330352783203;2023-05-12 15:00:00;12,7452278137207;5,53340148925781
37,7557525634766;56,1628074645996;50,2022743225098;2023-05-12 16:00:00;12,4465217590332;5,96053314208984
37,4999160766602;56,943244934082;50,0055313110352;2023-05-12 17:00:00;12,505615234375;6,93771362304687
37,3406639099121;57,0086059570313;49,8296928405762;2023-05-12 18:00:00;12,4890289306641;7,17891311645508
36,9248085021973;57,1339225769043;49,5924072265625;2023-05-12 19:00:00;12,6675987243652;7,5415153503418
36,9242134094238;57,1383590698242;49,2513732910156;2023-05-12 20:00:00;12,3271598815918;7,88698577880859
36,6046867370605;57,0923957824707;48,7443771362305;2023-05-12 21:00:00;12,1396903991699;8,34801864624023
37,148509979248;56,8163528442383;48,3098220825195;2023-05-12 22:00:00;11,1613121032715;8,50653076171875
38,1068229675293;56,8111190795898;47,9927062988281;2023-05-12 23:00:00;9,88588333129883;8,81841278076171
38,8757858276367;56,8936233520508;47,7816467285156;2023-05-13 00:00:00;8,90586090087891;9,11197662353516
39,6420249938965;57,3546867370605;47,7904396057129;2023-05-13 01:00:00;8,14841461181641;9,56424713134766
40,856861114502;58,5730781555176;48,1886787414551;2023-05-13 02:00:00;7,33181762695313;10,3843994140625
41,4000816345215;58,3222885131836;48,9130935668945;2023-05-13 03:00:00;7,51301193237304;9,40919494628907
40,6970138549805;58,2063751220703;49,8262786865234;2023-05-13 04:00:00;9,12926483154297;8,38009643554688
40,8254013061523;58,1360054016113;50,6450386047363;2023-05-13 05:00:00;9,81963729858399;7,490966796875
40,6006813049316;58,0747146606445;51,2380752563477;2023-05-13 06:00:00;10,637393951416;6,83663940429688
40,4085273742676;57,8742523193359;51,7040939331055;2023-05-13 07:00:00;11,2955665588379;6,17015838623047
39,3218269348145;57,5338134765625;52,0617256164551;2023-05-13 08:00:00;12,7398986816406;5,47208786010742
38,5236968994141;57,1876487731934;52,2779541015625;2023-05-13 09:00:00;13,7542572021484;4,90969467163086
37,819694519043;56,8310394287109;52,3529167175293;2023-05-13 10:00:00;14,5332221984863;4,47812271118164
37,7549858093262;56,4846229553223;52,2972221374512;2023-05-13 11:00:00;14,542236328125;4,18740081787109
37,1166229248047;56,2098236083984;52,2127723693848;2023-05-13 12:00:00;15,0961494445801;3,99705123901367
36,7327346801758;56,2098236083984;52,1090774536133;2023-05-13 13:00:00;15,3763427734375;4,10074615478516
36,5405807495117;55,9387741088867;52,0041580200195;2023-05-13 14:00:00;15,4635772705078;3,93461608886719
36,700511932373;55,7712821960449;51,912353515625;2023-05-13 15:00:00;15,211841583252;3,85892868041992
36,6376800537109;55,6405563354492;51,8168678283691;2023-05-13 16:00:00;15,1791877746582;3,82368850708008
36,7004280090332;55,5036468505859;51,7637138366699;2023-05-13 17:00:00;15,0632858276367;3,73993301391602
36,6687965393066;55,3616409301758;51,6866493225098;2023-05-13 18:00:00;15,0178527832031;3,67499160766602
36,5411758422852;55,1602745056152;51,1199493408203;2023-05-13 19:00:00;14,5787734985351;4,04032516479492
36,9247207641602;55,1324310302734;50,5574111938477;2023-05-13 20:00:00;13,6326904296875;4,57501983642578
37,3092041015625;55,0879440307617;49,9406051635742;2023-05-13 21:00:00;12,6314010620117;5,1473388671875
38,1073341369629;54,9305877685547;49,3628425598145;2023-05-13 22:00:00;11,2555084228516;5,56774520874023
39,5140647888184;54,7810592651367;49,3007507324219;2023-05-13 23:00:00;9,78668594360352;5,48030853271484
40,0899353027344;54,7940940856934;49,4418869018555;2023-05-14 00:00:00;9,35195159912109;5,35220718383789
40,9845695495605;55,0643081665039;49,5983467102051;2023-05-14 01:00:00;8,61377716064453;5,46596145629884
41,464282989502;55,6875190734863;50,1863288879395;2023-05-14 02:00:00;8,7220458984375;5,50119018554688
41,8475685119629;56,2013130187988;50,8379707336426;2023-05-14 03:00:00;8,99040222167969;5,36334228515625
41,7520065307617;56,8081283569336;51,4368515014649;2023-05-14 04:00:00;9,68484497070313;5,37127685546875
42,0069923400879;57,2615852355957;52,0684623718262;2023-05-14 05:00:00;10,0614700317383;5,19312286376953
41,7840538024902;57,3787612915039;52,718936920166;2023-05-14 06:00:00;10,9348831176758;4,6598243713379
41,3684539794922;57,3231773376465;53,3151435852051;2023-05-14 07:00:00;11,9466896057129;4,0080337524414
40,9846534729004;57,0550956726074;53,8425254821777;2023-05-14 08:00:00;12,8578720092773;3,21257019042969
40,6965065002441;56,7184638977051;54,3127555847168;2023-05-14 09:00:00;13,6162490844727;2,40570831298828
39,7376823425293;56,3729248046875;54,7766456604004;2023-05-14 10:00:00;15,0389633178711;1,59627914428711
38,8750190734863;56,2188529968262;55,1614685058594;2023-05-14 11:00:00;16,286449432373;1,0573844909668
38,0431365966797;56,1422920227051;55,4835815429688;2023-05-14 12:00:00;17,4404449462891;0,658710479736328
37,2446708679199;55,8863487243652;55,7604598999023;2023-05-14 13:00:00;18,5157890319824;0,125888824462898
36,7329902648926;55,8699111938477;56,003490447998;2023-05-14 14:00:00;19,2705001831055;-0,133579254150391
36,637336730957;55,9324264526367;56,0664367675781;2023-05-14 15:00:00;19,4291000366211;-0,134010314941406
36,8928337097168;56,0793876647949;56,1628074645996;2023-05-14 16:00:00;19,2699737548828;-0,0834197998046875
37,6276245117188;56,2090148925781;56,943244934082;2023-05-14 17:00:00;19,3156204223633;-0,734230041503906
38,0114250183105;56,3383102416992;57,0086059570313;2023-05-14 18:00:00;18,9971809387207;-0,670295715332031
38,2670135498047;56,3637199401855;57,1339225769043;2023-05-14 19:00:00;18,8669090270996;-0,77020263671875
38,5867042541504;56,2761611938477;57,1383590698242;2023-05-14 20:00:00;18,5516548156738;-0,862197875976563
38,5229339599609;56,1397285461426;57,0923957824707;2023-05-14 21:00:00;18,5694618225098;-0,952667236328125
39,3220825195313;55,9007797241211;56,8163528442383;2023-05-14 22:00:00;17,494270324707;-0,915573120117195
39,9298324584961;55,7253112792969;56,8111190795898;2023-05-14 23:00:00;16,8812866210937;-1,08580780029295
40,4094581604004;55,7565002441406;56,8936233520508;2023-05-15 00:00:00;16,4841651916504;-1,13712310791015
41,0809860229492;56,0951766967773;57,3546867370605;2023-05-15 01:00:00;16,2737007141113;-1,2595100402832
41,6564331054688;56,561580657959;58,5730781555176;2023-05-15 02:00:00;16,9166450500488;-2,0114974975586
41,9759521484375;56,9250411987305;58,3222885131836;2023-05-15 03:00:00;16,3463363647461;-1,39724731445313
42,1994018554688;57,3004951477051;58,2063751220703;2023-05-15 04:00:00;16,0069732666016;-0,905879974365234
42,1358833312988;57,6059150695801;58,1360054016113;2023-05-15 05:00:00;16,0001220703125;-0,53009033203125
41,943733215332;57,8568878173828;58,0747146606445;2023-05-15 06:00:00;16,1309814453125;-0,217826843261719
41,3041000366211;57,925464630127;57,8742523193359;2023-05-15 07:00:00;16,5701522827149;0,0512123107910156
41,112361907959;57,8138275146484;57,5338134765625;2023-05-15 08:00:00;16,4214515686035;0,280014038085938
40,5048637390137;57,629337310791;57,1876487731934;2023-05-15 09:00:00;16,6827850341797;0,441688537597656
39,1943740844727;57,418628692627;56,8310394287109;2023-05-15 10:00:00;17,6366653442383;0,587589263916016
38,4590797424316;57,3490333557129;56,4846229553223;2023-05-15 11:00:00;18,0255432128906;0,864410400390625
37,5641059875488;57,3490333557129;56,2098236083984;2023-05-15 12:00:00;18,6457176208496;1,13920974731445
36,956356048584;57,3490333557129;56,2098236083984;2023-05-15 13:00:00;19,2534675598145;1,13920974731445
36,7322311401367;57,3490333557129;55,9387741088867;2023-05-15 14:00:00;19,20654296875;1,41025924682617
37,0201263427734;56,4418830871582;55,7712821960449;2023-05-15 15:00:00;18,7511558532715;0,670600891113281
36,8606147766113;56,3083915710449;55,6405563354492;2023-05-15 16:00:00;18,7799415588379;0,667835235595703
36,9247207641602;56,279052734375;55,5036468505859;2023-05-15 17:00:00;18,5789260864258;0,775405883789063
36,9246368408203;56,2491149902344;55,3616409301758;2023-05-15 18:00:00;18,4370040893555;0,887474060058594
37,4683647155762;56,1530876159668;55,1602745056152;2023-05-15 19:00:00;17,6919097900391;0,992813110351563
37,6919822692871;56,0073127746582;55,1324310302734;2023-05-15 20:00:00;17,4404487609863;0,874881744384766
37,6598472595215;55,7187118530273;55,0879440307617;2023-05-15 21:00:00;17,4280967712402;0,630767822265625
37,8199462890625;55,3707618713379;54,9305877685547;2023-05-15 22:00:00;17,1106414794922;0,440174102783203
38,9063148498535;55,0615730285645;54,7810592651367;2023-05-15 23:00:00;15,8747444152832;0,280513763427734
40,0899314880371;54,8832817077637;54,7940940856934;2023-05-16 00:00:00;14,7041625976563;0,0891876220703125
41,2406578063965;54,934024810791;55,0643081665039;2023-05-16 01:00:00;13,8236503601074;-0,130283355712898
41,5282974243164;55,2079544067383;55,6875190734863;2023-05-16 02:00:00;14,1592216491699;-0,479564666748047
42,0716094970703;55,689022064209;56,2013130187988;2023-05-16 03:00:00;14,1297035217285;-0,512290954589851
42,2629203796387;56,1430358886719;56,8081283569336;2023-05-16 04:00:00;14,5452079772949;-0,665092468261719
42,2633399963379;56,6434097290039;57,2615852355957;2023-05-16 05:00:00;14,9982452392578;-0,61817550659179
42,1989822387695;56,9305572509766;57,3787612915039;2023-05-16 06:00:00;15,1797790527344;-0,448204040527351
41,3041000366211;56,9890365600586;57,3231773376465;2023-05-16 07:00:00;16,0190773010254;-0,334140777587884
40,0249862670898;56,8655090332031;57,0550956726074;2023-05-16 08:00:00;17,0301094055176;-0,189586639404297
39,130687713623;56,6792221069336;56,7184638977051;2023-05-16 09:00:00;17,587776184082;-0,0392417907714773
38,4592475891113;56,4734153747559;56,3729248046875;2023-05-16 10:00:00;17,9136772155762;0,100490570068359
38,1073341369629;56,2437019348145;56,2188529968262;2023-05-16 11:00:00;18,1115188598633;0,0248489379882813
36,9246368408203;55,938304901123;56,1422920227051;2023-05-16 12:00:00;19,2176551818848;-0,203987121582031
36,3809051513672;55,6373977661133;55,8863487243652;2023-05-16 13:00:00;19,505443572998;-0,248950958251953
35,9976959228516;55,3178672790527;55,8699111938477;2023-05-16 14:00:00;19,8722152709961;-0,552043914794922
36,093433380127;54,9596176147461;55,9324264526367;2023-05-16 15:00:00;19,8389930725098;-0,972808837890625
36,189510345459;54,6976776123047;56,0793876647949;2023-05-16 16:00:00;19,8898773193359;-1,38171005249023
36,5408363342285;54,553295135498;56,2090148925781;2023-05-16 17:00:00;19,6681785583496;-1,65571975708008
36,8922462463379;54,2892951965332;56,3383102416992;2023-05-16 18:00:00;19,4460639953613;-2,04901504516602
37,4364814758301;53,9655380249023;56,3637199401855;2023-05-16 19:00:00;18,9272384643555;-2,39818191528321
37,9158515930176;53,5700607299805;56,2761611938477;2023-05-16 20:00:00;18,3603096008301;-2,70610046386719
37,5319709777832;53,1086730957031;56,1397285461426;2023-05-16 21:00:00;18,6077575683594;-3,03105545043945
37,8515777587891;52,5778541564941;55,9007797241211;2023-05-16 22:00:00;18,049201965332;-3,32292556762695
38,8105735778809;52,0840072631836;55,7253112792969;2023-05-16 23:00:00;16,914737701416;-3,64130401611328
40,2814140319824;51,7007904052734;55,7565002441406;2023-05-17 00:00:00;15,4750862121582;-4,05570983886719
40,952766418457;51,384822845459;56,0951766967773;2023-05-17 01:00:00;15,1424102783203;-4,71035385131837
41,2088584899902;51,3880958557129;56,561580657959;2023-05-17 02:00:00;15,3527221679687;-5,17348480224609
41,5601844787598;51,5541572570801;56,9250411987305;2023-05-17 03:00:00;15,3648567199707;-5,37088394165039
41,5287132263184;51,7838897705078;57,3004951477051;2023-05-17 04:00:00;15,7717819213867;-5,51660537719727
41,5602684020996;52,0445518493652;57,6059150695801;2023-05-17 05:00:00;16,0456466674805;-5,56136322021484
41,6232872009277;52,293155670166;57,8568878173828;2023-05-17 06:00:00;16,2336006164551;-5,5637321472168
41,112361907959;52,4440727233887;57,925464630127;2023-05-17 07:00:00;16,813102722168;-5,48139190673828
40,7607841491699;52,3374633789063;57,8138275146484;2023-05-17 08:00:00;17,0530433654785;-5,47636413574219
40,1854209899902;52,0330352783203;57,629337310791;2023-05-17 09:00:00;17,4439163208008;-5,5963020324707
39,5454521179199;51,6848030090332;57,418628692627;2023-05-17 10:00:00;17,873176574707;-5,73382568359375
38,4269409179688;51,3352737426758;57,3490333557129;2023-05-17 11:00:00;18,9220924377441;-6,01375961303711
36,8281440734863;50,9471778869629;57,3490333557129;2023-05-17 12:00:00;20,5208892822266;-6,40185546875
36,1573715209961;50,5461616516113;57,3490333557129;2023-05-17 13:00:00;21,1916618347168;-6,80287170410156
36,0931816101074;50,1413116455078;57,3490333557129;2023-05-17 14:00:00;21,2558517456055;-7,20772171020508
36,2213134765625;48,1677513122559;56,4418830871582;2023-05-17 15:00:00;20,2205696105957;-8,27413177490234
36,8285598754883;47,7731475830078;56,3083915710449;2023-05-17 16:00:00;19,4798316955566;-8,53524398803711
37,1161994934082;47,1202163696289;56,279052734375;2023-05-17 17:00:00;19,1628532409668;-9,15883636474609
36,9564399719238;46,755729675293;56,2491149902344;2023-05-17 18:00:00;19,2926750183105;-9,49338531494141
37,4356460571289;46,3387145996094;56,1530876159668;2023-05-17 19:00:00;18,7174415588379;-9,81437301635742
37,1163673400879;45,8296546936035;56,0073127746582;2023-05-17 20:00:00;18,8909454345703;-10,1776580810547
36,7650375366211;45,3118782043457;55,7187118530273;2023-05-17 21:00:00;18,9536743164063;-10,4068336486816
37,0844841003418;44,8064308166504;55,3707618713379;2023-05-17 22:00:00;18,2862777709961;-10,5643310546875
37,8835487365723;44,3356132507324;55,0615730285645;2023-05-17 23:00:00;17,1780242919922;-10,725959777832
38,6828651428223;43,8871536254883;54,8832817077637;2023-05-18 00:00:00;16,2004165649414;-10,9961280822754
39,9615516662598;43,638786315918;54,934024810791;2023-05-18 01:00:00;14,9724731445313;-11,295238494873
40,8561935424805;43,5618743896484;55,2079544067383;2023-05-18 02:00:00;14,3517608642578;-11,6460800170898
40,7289886474609;43,6714019775391;55,689022064209;2023-05-18 03:00:00;14,960033416748;-12,0176200866699
40,6651268005371;43,9128303527832;56,1430358886719;2023-05-18 04:00:00;15,4779090881348;-12,2302055358887
40,5053634643555;44,5455856323242;56,6434097290039;2023-05-18 05:00:00;16,1380462646484;-12,0978240966797
39,9294967651367;45,7873115539551;56,9305572509766;2023-05-18 06:00:00;17,0010604858398;-11,1432456970215
38,7151641845703;46,8184585571289;56,9890365600586;2023-05-18 07:00:00;18,2738723754883;-10,1705780029297
38,2673492431641;47,1199569702149;56,8655090332031;2023-05-18 08:00:00;18,5981597900391;-9,74555206298827
37,8835487365723;46,4029769897461;56,6792221069336;2023-05-18 09:00:00;18,7956733703613;-10,2762451171875
37,7555847167969;46,5688438415527;56,4734153747559;2023-05-18 10:00:00;18,717830657959;-9,90457153320313
37,5959091186523;46,6859855651855;56,2437019348145;2023-05-18 11:00:00;18,6477928161621;-9,55771636962891
37,1159515380859;46,5692405700684;55,938304901123;2023-05-18 12:00:00;18,8223533630371;-9,36906433105469
36,5414199829102;46,6092834472656;55,6373977661133;2023-05-18 13:00:00;19,0959777832031;-9,02811431884766
36,2532806396484;46,2682685852051;55,3178672790527;2023-05-18 14:00:00;19,0645866394043;-9,04959869384766
36,5729751586914;46,0814170837402;54,9596176147461;2023-05-18 15:00:00;18,3866424560547;-8,87820053100585
36,7641258239746;45,8102569580078;54,6976776123047;2023-05-18 16:00:00;17,9335517883301;-8,88742065429688
36,9248847961426;45,6189002990723;54,553295135498;2023-05-18 17:00:00;17,6284103393555;-8,93439483642578
37,0846481323242;45,698314666748;54,2892951965332;2023-05-18 18:00:00;17,204647064209;-8,59098052978516
37,5959930419922;45,8167877197266;53,9655380249023;2023-05-18 19:00:00;16,3695449829101;-8,14875030517577
37,5961570739746;45,7814102172852;53,5700607299805;2023-05-18 20:00:00;15,9739036560059;-7,78865051269531
37,3720397949219;45,6378746032715;53,1086730957031;2023-05-18 21:00:00;15,7366333007812;-7,47079849243163
37,4366416931152;45,4546661376953;52,5778541564941;2023-05-18 22:00:00;15,1412124633789;-7,12318801879883
38,363338470459;45,2687835693359;52,0840072631836;2023-05-18 23:00:00;13,7206687927246;-6,81522369384766
39,3543853759766;45,1729393005371;51,7007904052734;2023-05-19 00:00:00;12,3464050292969;-6,52785110473633
41,1447486877441;45,2502479553223;51,384822845459;2023-05-19 01:00:00;10,2400741577148;-6,13457489013671
41,8157691955566;45,4931678771973;51,3880958557129;2023-05-19 02:00:00;9,57232666015625;-5,89492797851562
41,7196998596191;46,391487121582;51,5541572570801;2023-05-19 03:00:00;9,83445739746094;-5,16267013549805
41,5919075012207;47,338306427002;51,7838897705078;2023-05-19 04:00:00;10,1919822692871;-4,44558334350586
41,6242866516113;48,2140197753906;52,0445518493652;2023-05-19 05:00:00;10,4202651977539;-3,8305320739746
41,6558456420898;49,1530075073242;52,293155670166;2023-05-19 06:00:00;10,6373100280762;-3,1401481628418
40,1857528686523;49,8135566711426;52,4440727233887;2023-05-19 07:00:00;12,2583198547363;-2,63051605224609
39,3859405517578;50,3745574951172;52,3374633789063;2023-05-19 08:00:00;12,9515228271484;-1,96290588378906
38,938533782959;50,7570877075195;52,0330352783203;2023-05-19 09:00:00;13,0945014953613;-1,27594757080078
38,4908828735352;51,0948524475098;51,6848030090332;2023-05-19 10:00:00;13,193920135498;-0,589950561523438
38,0750312805176;51,275936126709;51,3352737426758;2023-05-19 11:00:00;13,2602424621582;-0,059337615966804
36,8924179077149;51,2942428588867;50,9471778869629;2023-05-19 12:00:00;14,054759979248;0,347064971923828
36,0612983703613;51,3087959289551;50,5461616516113;2023-05-19 13:00:00;14,48486328125;0,76263427734375
35,2942810058594;51,2504615783691;50,1413116455078;2023-05-19 14:00:00;14,8470306396484;1,10914993286133
34,9427032470703;51,2014198303223;48,1677513122559;2023-05-19 15:00:00;13,2250480651855;3,03366851806641
35,2943649291992;51,18017578125;47,7731475830078;2023-05-19 16:00:00;12,4787826538086;3,40702819824219
35,7410278320313;51,1840553283691;47,1202163696289;2023-05-19 17:00:00;11,3791885375977;4,06383895874023
35,4542961120605;51,2227096557617;46,755729675293;2023-05-19 18:00:00;11,3014335632324;4,46697998046875
35,4860191345215;51,2359390258789;46,3387145996094;2023-05-19 19:00:00;10,8526954650879;4,89722442626953
35,070743560791;51,0757675170898;45,8296546936035;2023-05-19 20:00:00;10,7589111328125;5,24611282348631
34,5264434814453;50,7994384765625;45,3118782043457;2023-05-19 21:00:00;10,7854347229004;5,4875602722168
34,4318542480469;50,2989120483398;44,8064308166504;2023-05-19 22:00:00;10,3745765686035;5,49248123168945
35,3265838623047;49,8919448852539;44,3356132507324;2023-05-19 23:00:00;9,00902938842773;5,55633163452149
36,3496856689453;49,7981414794922;43,8871536254883;2023-05-20 00:00:00;7,53746795654297;5,91098785400391
38,5549049377441;50,0166702270508;43,638786315918;2023-05-20 01:00:00;5,08388137817383;6,37788391113281
40,6325798034668;50,2886199951172;43,5618743896484;2023-05-20 02:00:00;2,92929458618164;6,72674560546875
41,5922355651855;50,5737838745117;43,6714019775391;2023-05-20 03:00:00;2,07916641235352;6,90238189697266
42,359001159668;50,8807182312012;43,9128303527832;2023-05-20 04:00:00;1,55382919311523;6,96788787841797
42,1354637145996;51,2231826782227;44,5455856323242;2023-05-20 05:00:00;2,41012191772461;6,67759704589844
42,103832244873;51,5228614807129;45,7873115539551;2023-05-20 06:00:00;3,68347930908203;5,73554992675781
42,1677665710449;51,8462829589844;46,8184585571289;2023-05-20 07:00:00;4,65069198608398;5,02782440185547
41,9113502502441;51,9770851135254;47,1199569702149;2023-05-20 08:00:00;5,20860671997071;4,85712814331054
41,3683700561523;51,9361267089844;46,4029769897461;2023-05-20 09:00:00;5,03460693359376;5,53314971923828
40,249195098877;51,6183128356934;46,5688438415527;2023-05-20 10:00:00;6,31964874267578;5,04946899414063
39,3220024108887;51,4461288452149;46,6859855651855;2023-05-20 11:00:00;7,36398315429688;4,7601432800293
38,5545768737793;51,0318145751953;46,5692405700684;2023-05-20 12:00:00;8,01466369628906;4,46257400512695
37,8836326599121;50,6898727416992;46,6092834472656;2023-05-20 13:00:00;8,72565078735352;4,08058929443359
37,4360618591309;50,2117233276367;46,2682685852051;2023-05-20 14:00:00;8,83220672607422;3,94345474243164
37,4678649902344;49,6047096252441;46,0814170837402;2023-05-20 15:00:00;8,61355209350587;3,5232925415039
37,8202705383301;49,1229286193848;45,8102569580078;2023-05-20 16:00:00;7,98998641967773;3,31267166137695
37,852237701416;48,8213043212891;45,6189002990723;2023-05-20 17:00:00;7,76666259765625;3,2024040222168
38,3620185852051;48,6775360107422;45,698314666748;2023-05-20 18:00:00;7,33629608154297;2,97922134399414
37,564022064209;48,5301208496094;45,8167877197266;2023-05-20 19:00:00;8,25276565551759;2,71333312988281
36,8604507446289;48,3401260375977;45,7814102172852;2023-05-20 20:00:00;8,92095947265626;2,55871582031249
35,9655570983887;48,1343727111816;45,6378746032715;2023-05-20 21:00:00;9,67231750488282;2,49649810791015
35,6779136657715;47,91357421875;45,4546661376953;2023-05-20 22:00:00;9,77675247192383;2,45890808105469
37,6922264099121;47,6997108459473;45,2687835693359;2023-05-20 23:00:00;7,57655715942383;2,43092727661134
39,6418571472168;47,6262969970703;45,1729393005371;2023-05-21 00:00:00;5,53108215332031;2,4533576965332
40,8251342773438;47,7873840332031;45,2502479553223;2023-05-21 01:00:00;4,42511367797852;2,53713607788086
41,7199478149414;48,1892776489258;45,4931678771973;2023-05-21 02:00:00;3,77322006225587;2,69610977172851
42,007999420166;49,0116653442383;46,391487121582;2023-05-21 03:00:00;4,38348770141602;2,62017822265625
42,4547538757324;50,1993637084961;47,338306427002;2023-05-21 04:00:00;4,88355255126953;2,86105728149414
42,3594169616699;51,2623634338379;48,2140197753906;2023-05-21 05:00:00;5,85460281372071;3,04834365844726
42,1676025390625;51,9864616394043;49,1530075073242;2023-05-21 06:00:00;6,98540496826172;2,83345413208008
41,9758644104004;52,580883026123;49,8135566711426;2023-05-21 07:00:00;7,83769226074219;2,76732635498047
41,880126953125;52,9131126403809;50,3745574951172;2023-05-21 08:00:00;8,49443054199219;2,53855514526367
41,7519226074219;53,0413856506348;50,7570877075195;2023-05-21 09:00:00;9,00516510009765;2,28429794311523
40,4727325439453;53,1472549438477;51,0948524475098;2023-05-21 10:00:00;10,6221199035645;2,05240249633789
39,0980529785156;53,7521133422852;51,275936126709;2023-05-21 11:00:00;12,1778831481934;2,47617721557619
37,8835487365723;53,4259071350098;51,2942428588867;2023-05-21 12:00:00;13,4106941223145;2,13166427612305
37,2122764587402;53,6112327575684;51,3087959289551;2023-05-21 13:00:00;14,0965194702148;2,30243682861328
37,2758026123047;53,5929832458496;51,2504615783691;2023-05-21 14:00:00;13,9746589660645;2,34252166748047
37,30810546875;53,5700645446777;51,2014198303223;2023-05-21 15:00:00;13,8933143615723;2,36864471435546
37,5;53,6467247009277;51,18017578125;2023-05-21 16:00:00;13,68017578125;2,46654891967773
37,5;53,814525604248;51,1840553283691;2023-05-21 17:00:00;13,6840553283691;2,63047027587891
37,2448196411133;54,0035743713379;51,2227096557617;2023-05-21 18:00:00;13,9778900146484;2,78086471557617
36,8285636901855;54,1563110351563;51,2359390258789;2023-05-21 19:00:00;14,4073753356934;2,92037200927734
36,5732192993164;54,2500762939453;51,0757675170898;2023-05-21 20:00:00;14,5025482177734;3,17430877685548
36,2854957580566;54,2599716186523;50,7994384765625;2023-05-21 21:00:00;14,5139427185059;3,46053314208984
36,7328147888184;54,2052268981934;50,2989120483398;2023-05-21 22:00:00;13,5660972595215;3,90631484985352
37,7879676818848;54,190544128418;49,8919448852539;2023-05-21 23:00:00;12,1039772033691;4,29859924316406
38,7145881652832;54,3954811096191;49,7981414794922;2023-05-22 00:00:00;11,083553314209;4,59733963012695
38,970832824707;54,8993339538574;50,0166702270508;2023-05-22 01:00:00;11,0458374023438;4,88266372680664
39,1628952026367;55,6065711975098;50,2886199951172;2023-05-22 02:00:00;11,1257247924805;5,31795120239258
39,48193359375;56,3672027587891;50,5737838745117;2023-05-22 03:00:00;11,0918502807617;5,79341888427734
39,3545455932617;56,4418182373047;50,8807182312012;2023-05-22 04:00:00;11,5261726379395;5,56110000610352
39,3223304748535;56,4354705810547;51,2231826782227;2023-05-22 05:00:00;11,9008522033691;5,21228790283203
39,0982208251953;56,8328704833984;51,5228614807129;2023-05-22 06:00:00;12,4246406555176;5,31000900268555
